item-no,pos-in-chrono,poss-names,jencks-name,last-name,first-name,item-type,viaf-link,wikipedia-link,getty-link,born,died,works-in-htdl,unvrf-built-bio-comparisons,top-terms,author,top-bio-keywords,top-bio-systems,n-bio-comparisons,top-built-keywords
284,1930.0,,Moholy-Nagy,Moholy-Nagy,Laszlo,person,http://viaf.org/viaf/22203431,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Moholy-Nagy,,7/20/1895,11/24/46,0.0,0.0,term1 term2 term3 term4 term5,,,,,
283,1991.0,,Miralles,Miralles,Enric,person,http://viaf.org/viaf/37721524,https://en.wikipedia.org/wiki/Enric_Miralles,,2/12/55,7/3/00,9999.0,,term1 term2 term3 term4 term5,"Miralles, Enric.","{'Process': 13, 'Back': 11, 'Complex': 10, 'Circulation': 9, 'Movement': 9}","{'Life': 42, 'Body Regions': 26, 'Physiology, General': 14, 'Cardiovascular': 10, 'Special Senses': 4}",106.0,"{'building': 16, 'architecture': 9, 'garden': 5, 'city': 5, 'nature': 5}"
282,1973.0,,Milton Keyens,Milton Keyens,,,http://viaf.org/viaf/152452862,https://en.wikipedia.org/wiki/Milton_Keynes,,1/23/67,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
281,1956.0,,MIES,Mies van der Rohe,Ludwig ,person,http://viaf.org/viaf/95153318,https://en.wikipedia.org/wiki/Ludwig_Mies_van_der_Rohe,,3/27/1886,8/17/69,0.0,0.0,term1 term2 term3 term4 term5,,,,,
280,1921.0,,MIES,Mies van der Rohe,Ludwig ,person,http://viaf.org/viaf/95153318,https://en.wikipedia.org/wiki/Ludwig_Mies_van_der_Rohe,,3/27/1886,8/17/69,0.0,0.0,term1 term2 term3 term4 term5,,,,,
279,1961.0,,Michelucci,Michelucci,Giovanni,person,http://viaf.org/viaf/112495870,https://en.wikipedia.org/wiki/Giovanni_Michelucci,,1/2/1891,12/31/90,0.0,0.0,term1 term2 term3 term4 term5,,,,,
278,1942.0,,Michelucci,Michelucci,Giovanni,person,http://viaf.org/viaf/112495870,https://en.wikipedia.org/wiki/Giovanni_Michelucci,,1/2/1891,12/31/90,0.0,0.0,term1 term2 term3 term4 term5,,,,,
277,1910.0,,Mewes & Davies,Mewes,Charles,person,http://viaf.org/viaf/95721546,https://en.wikipedia.org/wiki/Charles_Mew%C3%A8s,,1/30/1858,8/9/14,0.0,0.0,term1 term2 term3 term4 term5,,,,,
276,1923.0,,Mendelsohn,Mendelsohn,Erich,person,http://viaf.org/viaf/2612145857099822922047,https://en.wikipedia.org/wiki/Erich_Mendelsohn,,03/21/1887,9/15/53,0.0,0.0,term1 term2 term3 term4 term5,,,,,
275,1926.0,,Melnikov,Melnikov,Konstantin,person,http://viaf.org/viaf/111746182,https://en.wikipedia.org/wiki/Konstantin_Melnikov,,08/03/1890,11/28/74,0.0,0.0,term1 term2 term3 term4 term5,,,,,
274,2002.0,,MEIER,Meier,Richard,person,http://viaf.org/viaf/185821601,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,"Meier, Richard L.","{'Growth': 1887, 'Energy': 1676, 'System': 1511, 'Life': 1380, 'Organization': 1172}","{'Life': 5659, 'Physiology, General': 4565, 'Body Regions': 1287, 'Skeletal': 398, 'Heredity': 382}",13486.0,"{'cities': 1283, 'city': 948, 'urban': 705, 'area': 483, 'environment': 477}"
274,2002.0,,MEIER,Meier,Richard,person,http://viaf.org/viaf/185821601,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,"Meier, Richard, 1934-","{'Complex': 211, 'Circulation': 112, 'Living': 90, 'Process': 81, 'System': 80}","{'Life': 528, 'Body Regions': 196, 'Cardiovascular': 135, 'Physiology, General': 97, 'Skeletal': 67}",1125.0,"{'building': 232, 'complex': 122, 'architecture': 118, 'area': 74, 'house': 59}"
274,2002.0,,MEIER,Meier,Richard,person,http://viaf.org/viaf/185821601,https://en.wikipedia.org/wiki/Richard_Meier,,10/12/34,,9999.0,3.0,term1 term2 term3 term4 term5,Richard Meier & Partners.,"{'Life': 3, 'Boundaries': 2, 'Organization': 1, 'Face': 1, 'Spine': 1}","{'Life': 5, 'Physiology, General': 2, 'Body Regions': 1, 'Integumentary': 1, 'Cardiovascular': 1}",10.0,"{'building': 4, 'park': 2, 'architecture': 2, 'city': 1}"
273,1995.0,,Mecanoo,Mecanoo,,firm,http://viaf.org/viaf/150284077,https://en.wikipedia.org/wiki/Mecanoo,,1984,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
272,1908.0,,Maybeck,Maybeck,Bernard,person,http://viaf.org/viaf/820361,https://en.wikipedia.org/wiki/Bernard_Maybeck,,2/7/1862,10/3/57,9999.0,,term1 term2 term3 term4 term5,"Maybeck, Bernard R.","{'Head': 6, 'Back': 6, 'Process': 5, 'Life': 5, 'Growth': 4}","{'Body Regions': 19, 'Life': 10, 'Physiology, General': 4, 'Nervous': 2, 'Cardiovascular': 2}",41.0,"{'architecture': 7, 'building': 4, 'plan': 3, 'house': 2, 'door': 2}"
271,1924.0,,E.MAY & FRANKFURT,May,Ernst,,http://viaf.org/viaf/37711461,https://en.wikipedia.org/wiki/Ernst_May,,7/27/1886,9/11/70,0.0,0.0,term1 term2 term3 term4 term5,,,,,
270,1997.0,,Makovecz,Makovecz,Imre,person,http://viaf.org/viaf/111336623,https://en.wikipedia.org/wiki/Imre_Makovecz,,11/20/35,9/27/11,0.0,0.0,term1 term2 term3 term4 term5,,,,,
269,1957.0,,Maekawa,Maekawa,Kunio,person,http://viaf.org/viaf/91944476,https://en.wikipedia.org/wiki/Kunio_Maekawa,,5/14/05,6/26/86,0.0,0.0,term1 term2 term3 term4 term5,,,,,
268,1905.0,,Mackintosh,Mackintosh,Charles,person,http://viaf.org/viaf/74645185,https://en.wikipedia.org/wiki/Charles_Rennie_Mackintosh,,6/7/1868,12/10/28,0.0,0.0,term1 term2 term3 term4 term5,,,,,
267,1904.0,,Mackintosh,Mackintosh,Charles,person,http://viaf.org/viaf/74645185,https://en.wikipedia.org/wiki/Charles_Rennie_Mackintosh,,6/7/1868,12/10/28,0.0,0.0,term1 term2 term3 term4 term5,,,,,
266,1987.0,,MacCormac,MacCormac,Richard,person,http://viaf.org/viaf/261246317,https://en.wikipedia.org/wiki/Richard_MacCormac,,9/3/38,7/26/14,0.0,0.0,term1 term2 term3 term4 term5,,,,,
265,2002.0,,Lynn,Lynn,Greg,person,http://viaf.org/viaf/47604012,https://en.wikipedia.org/wiki/Greg_Lynn,,1964,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
264,1916.0,,Lutyens & Unwin,Lutyens,Edwin,,http://viaf.org/viaf/64048126,https://en.wikipedia.org/wiki/Edwin_Lutyens,,3/29/1869,1/1/44,0.0,0.0,term1 term2 term3 term4 term5,,,,,
263,1914.0,,LUTYENS,Lutyens,Edwin,person,http://viaf.org/viaf/64048126,https://en.wikipedia.org/wiki/Edwin_Lutyens,,3/29/1869,1/1/44,0.0,0.0,term1 term2 term3 term4 term5,,,,,
262,1929.0,,Lucrat,Lucrat,Andre,person,http://viaf.org/viaf/49293198,https://en.wikipedia.org/wiki/Andr%C3%A9_Lur%C3%A7at,,8/27/1894,7/11/70,0.0,0.0,term1 term2 term3 term4 term5,,,,,
261,1996.0,,Amory Lovins,Lovins,Amory,,http://viaf.org/viaf/108190727,https://en.wikipedia.org/wiki/Amory_Lovins,,11/13/47,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
260,1930.0,,LOUGHEUR ACT,Lougheur Act,,,,,,,,,,term1 term2 term3 term4 term5,,,,,
259,1945.0,,lofam,Lofam,,,,,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
258,1919.0,,Lissitzky,Lissitzky,El ,person,http://viaf.org/viaf/41890867,https://en.wikipedia.org/wiki/El_Lissitzky,,11/24/1890,12/30/41,0.0,0.0,term1 term2 term3 term4 term5,,,,,
257,2001.0,,LIBESKIND,Libeskind,Daniel,person,http://viaf.org/viaf/95823527,https://en.wikipedia.org/wiki/Daniel_Libeskind,,5/12/46,,9999.0,,term1 term2 term3 term4 term5,"Libeskind, Daniel, 1946-","{'Life': 144, 'Back': 122, 'Memory': 86, 'Process': 82, 'Face': 58}","{'Life': 352, 'Body Regions': 309, 'Nervous': 99, 'Physiology, General': 96, 'Cardiovascular': 51}",1032.0,"{'architecture': 140, 'building': 109, 'city': 86, 'museum': 62, 'space': 36}"
256,1939.0,,Libera,Libera,Adalberto,person,http://viaf.org/viaf/59883492,https://en.wikipedia.org/wiki/Adalberto_Libera,,7/16/03,3/17/63,0.0,0.0,term1 term2 term3 term4 term5,,,,,
255,1958.0,,Lewerentz,Lewerentz,Sigurd,person,http://viaf.org/viaf/77114985,https://en.wikipedia.org/wiki/Sigurd_Lewerentz,,7/29/1885,12/29/75,0.0,0.0,term1 term2 term3 term4 term5,,,,,
254,1903.0,,Letchworth,Letchworth,,,http://viaf.org/viaf/141900024,https://en.wikipedia.org/wiki/Letchworth,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
253,1923.0,,Leonidov,Leonidov,Ivan,person,http://viaf.org/viaf/67264236,https://en.wikipedia.org/wiki/Ivan_Leonidov,,2/9/02,11/6/59,0.0,0.0,term1 term2 term3 term4 term5,,,,,
252,1933.0,,Lemaresquier,Lemaresquier,Charles,person,http://viaf.org/viaf/44292846,https://en.wikipedia.org/wiki/Charles_Lemaresquier,,10/16/1870,1/6/72,0.0,0.0,term1 term2 term3 term4 term5,,,,,
251,1900.0,,Lechner,Lechner,Odon,person,http://viaf.org/viaf/35263153,"https://en.wikipedia.org/wiki/%C3%96d%C3%B6n_Lechner#:~:text=In%20the%20early%201900s%2C%20he,his%20search%20for%20larger%20commissions.",,8/27/1845,6/10/14,0.0,0.0,term1 term2 term3 term4 term5,,,,,
250,1965.0,,Le Corbusier,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965","{'Life': 49, 'Circulation': 39, 'System': 30, 'Living': 26, 'Hand': 18}","{'Life': 105, 'Body Regions': 52, 'Cardiovascular': 42, 'Physiology, General': 21, 'Skeletal': 9}",259.0,"{'building': 41, 'architecture': 34, 'plan': 16, 'house': 12, 'area': 10}"
250,1965.0,,Le Corbusier,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965.","{'Life': 1060, 'System': 453, 'Living': 442, 'Hand': 362, 'Back': 356}","{'Life': 2185, 'Body Regions': 1324, 'Cardiovascular': 568, 'Physiology, General': 548, 'Nervous': 185}",5519.0,"{'city': 687, 'architecture': 456, 'building': 295, 'cities': 265, 'nature': 145}"
249,1950.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965","{'Life': 49, 'Circulation': 39, 'System': 30, 'Living': 26, 'Hand': 18}","{'Life': 105, 'Body Regions': 52, 'Cardiovascular': 42, 'Physiology, General': 21, 'Skeletal': 9}",259.0,"{'building': 41, 'architecture': 34, 'plan': 16, 'house': 12, 'area': 10}"
249,1950.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965.","{'Life': 1060, 'System': 453, 'Living': 442, 'Hand': 362, 'Back': 356}","{'Life': 2185, 'Body Regions': 1324, 'Cardiovascular': 568, 'Physiology, General': 548, 'Nervous': 185}",5519.0,"{'city': 687, 'architecture': 456, 'building': 295, 'cities': 265, 'nature': 145}"
248,1927.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965","{'Life': 49, 'Circulation': 39, 'System': 30, 'Living': 26, 'Hand': 18}","{'Life': 105, 'Body Regions': 52, 'Cardiovascular': 42, 'Physiology, General': 21, 'Skeletal': 9}",259.0,"{'building': 41, 'architecture': 34, 'plan': 16, 'house': 12, 'area': 10}"
248,1927.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965.","{'Life': 1060, 'System': 453, 'Living': 442, 'Hand': 362, 'Back': 356}","{'Life': 2185, 'Body Regions': 1324, 'Cardiovascular': 568, 'Physiology, General': 548, 'Nervous': 185}",5519.0,"{'city': 687, 'architecture': 456, 'building': 295, 'cities': 265, 'nature': 145}"
247,1920.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965","{'Life': 49, 'Circulation': 39, 'System': 30, 'Living': 26, 'Hand': 18}","{'Life': 105, 'Body Regions': 52, 'Cardiovascular': 42, 'Physiology, General': 21, 'Skeletal': 9}",259.0,"{'building': 41, 'architecture': 34, 'plan': 16, 'house': 12, 'area': 10}"
247,1920.0,,LE CORBUSIER,Le Corbusier,,person,http://viaf.org/viaf/56612471,https://en.wikipedia.org/wiki/Le_Corbusier,,10/06/1887,8/27/65,9999.0,,term1 term2 term3 term4 term5,"Le Corbusier, 1887-1965.","{'Life': 1060, 'System': 453, 'Living': 442, 'Hand': 362, 'Back': 356}","{'Life': 2185, 'Body Regions': 1324, 'Cardiovascular': 568, 'Physiology, General': 548, 'Nervous': 185}",5519.0,"{'city': 687, 'architecture': 456, 'building': 295, 'cities': 265, 'nature': 145}"
246,1900.0,,Lanchester & Rickards,Lanchester,Henry Vaughan,person,http://viaf.org/viaf/56459619,https://en.wikipedia.org/wiki/H._V._Lanchester,,8/9/1863,1/16/53,0.0,0.0,term1 term2 term3 term4 term5,,,,,
246,1900.0,,Lanchester & Rickards,Rickards,Edwin Alfred,person,http://viaf.org/viaf/11294337,https://en.wikipedia.org/wiki/E._A._Rickards,,6/?/1872,8/29/20,0.0,0.0,term1 term2 term3 term4 term5,,,,,
245,1977.0,,La Tendenza,La Tendenza,,,http://viaf.org/viaf/260393336,https://www.studiointernational.com/la-tendenza-italian-architecture-1965-1985,,,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
244,1992.0,,KUROKAWA,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,Kisho Kurokawa Architects and Associates.,"{'Symbiosis': 40, 'Complex': 35, 'System': 18, 'Metabolism': 13, 'Life': 12}","{'Life': 70, 'Physiology, General': 30, 'Organisms': 28, 'Body Regions': 15, 'Skeletal': 14}",182.0,"{'architecture': 29, 'building': 29, 'complex': 20, 'city': 16, 'level': 7}"
244,1992.0,,KUROKAWA,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-","{'System': 107, 'Life': 76, 'Living': 72, 'Metabolism': 49, 'Growth': 46}","{'Life': 279, 'Physiology, General': 154, 'Body Regions': 49, 'Heredity': 13, 'Skeletal': 11}",540.0,"{'architecture': 108, 'city': 48, 'building': 47, 'cities': 40, 'space': 31}"
244,1992.0,,KUROKAWA,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-2007","{'Symbiosis': 834, 'Life': 310, 'Living': 124, 'System': 102, 'Metabolism': 78}","{'Organisms': 687, 'Life': 672, 'Physiology, General': 224, 'Body Regions': 149, 'Nervous': 94}",2049.0,"{'architecture': 339, 'city': 137, 'cities': 99, 'building': 95, 'space': 54}"
243,1962.0,,Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,Kisho Kurokawa Architects and Associates.,"{'Symbiosis': 40, 'Complex': 35, 'System': 18, 'Metabolism': 13, 'Life': 12}","{'Life': 70, 'Physiology, General': 30, 'Organisms': 28, 'Body Regions': 15, 'Skeletal': 14}",182.0,"{'architecture': 29, 'building': 29, 'complex': 20, 'city': 16, 'level': 7}"
243,1962.0,,Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-","{'System': 107, 'Life': 76, 'Living': 72, 'Metabolism': 49, 'Growth': 46}","{'Life': 279, 'Physiology, General': 154, 'Body Regions': 49, 'Heredity': 13, 'Skeletal': 11}",540.0,"{'architecture': 108, 'city': 48, 'building': 47, 'cities': 40, 'space': 31}"
243,1962.0,,Kurokawa,Kurokawa,Kisho,person,http://viaf.org/viaf/34524329,https://en.wikipedia.org/wiki/Kisho_Kurokawa,,4/8/34,10/12/07,9999.0,45.0,term1 term2 term3 term4 term5,"Kurokawa, Kishō, 1934-2007","{'Symbiosis': 834, 'Life': 310, 'Living': 124, 'System': 102, 'Metabolism': 78}","{'Organisms': 687, 'Life': 672, 'Physiology, General': 224, 'Body Regions': 149, 'Nervous': 94}",2049.0,"{'architecture': 339, 'city': 137, 'cities': 99, 'building': 95, 'space': 54}"
242,1970.0,,Kroll,Kroll,Lucien,person,http://viaf.org/viaf/64099970,https://en.wikipedia.org/wiki/Lucien_Kroll,,3/13/27,8/1/22,9999.0,,term1 term2 term3 term4 term5,"Kroll, Lucien.","{'System': 80, 'Process': 33, 'Life': 26, 'Complexity': 24, 'Complex': 21}","{'Life': 202, 'Body Regions': 39, 'Physiology, General': 25, 'Skeletal': 18, 'Heredity': 7}",313.0,"{'architecture': 80, 'building': 24, 'industrial': 18, 'complex': 16, 'housing': 9}"
241,1994.0,,R.Krier,Krier,Rob,person,http://viaf.org/viaf/24638029,https://en.wikipedia.org/wiki/Rob_Krier,,6/10/38,11/1/23,9999.0,,term1 term2 term3 term4 term5,"Krier, Rob","{'Life': 16, 'Hand': 6, 'Back': 4, 'Heart': 4, 'Face': 4}","{'Body Regions': 19, 'Life': 12, 'Cardiovascular': 7, 'Nervous': 2, 'Special Senses': 2}",45.0,"{'nature': 2, 'architecture': 1, 'cities': 1, 'city': 1, 'frame': 1}"
241,1994.0,,R.Krier,Krier,Rob,person,http://viaf.org/viaf/24638029,https://en.wikipedia.org/wiki/Rob_Krier,,6/10/38,11/1/23,9999.0,,term1 term2 term3 term4 term5,"Krier, Rob.","{'Complex': 53, 'Back': 44, 'Living': 40, 'System': 37, 'Life': 35}","{'Life': 201, 'Body Regions': 83, 'Physiology, General': 63, 'Skeletal': 39, 'Special Senses': 23}",459.0,"{'building': 81, 'architecture': 62, 'city': 51, 'complex': 31, 'area': 29}"
240,1981.0,,L.Krier,Krier,Leon,person,http://viaf.org/viaf/14843343,https://en.wikipedia.org/wiki/L%C3%A9on_Krier,,4/7/46,,9999.0,,term1 term2 term3 term4 term5,"Krier, Léon.","{'Life': 114, 'System': 62, 'Complex': 49, 'Growth': 44, 'Energy': 39}","{'Life': 312, 'Physiology, General': 124, 'Body Regions': 110, 'Cardiovascular': 34, 'Skeletal': 27}",696.0,"{'city': 108, 'architecture': 93, 'building': 83, 'cities': 60, 'industrial': 37}"
239,1942.0,,Kreis,Kreis,Wilhelm,person,http://viaf.org/viaf/115619930,https://en.wikipedia.org/wiki/Wilhelm_Kreis,,3/17/1873,8/13/55,0.0,0.0,term1 term2 term3 term4 term5,,,,,
238,1917.0,,Kramer,Kramer,Piet,person,http://viaf.org/viaf/74659080,https://en.wikipedia.org/wiki/Piet_Kramer,,7/1/1881,2/4/61,0.0,0.0,term1 term2 term3 term4 term5,,,,,
237,1985.0,,KPF,KPF,,,http://viaf.org/viaf/124919683,https://en.wikipedia.org/wiki/Kohn_Pedersen_Fox,,1976,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
236,1986.0,,KOOLHAAS,Koolhaas,Rem,person,http://viaf.org/viaf/111300727,https://en.wikipedia.org/wiki/Rem_Koolhaas,,11/17/44,,9999.0,,term1 term2 term3 term4 term5,"Koolhaas, Rem.","{'Life': 37, 'System': 22, 'Living': 20, 'Process': 18, 'Back': 16}","{'Life': 112, 'Body Regions': 41, 'Physiology, General': 18, 'Cardiovascular': 10, 'Nervous': 4}",204.0,"{'architecture': 28, 'city': 27, 'cities': 16, 'building': 12, 'complex': 9}"
235,1959.0,,Koch,Koch,Carl,person,http://viaf.org/viaf/95835129,https://en.wikipedia.org/wiki/Carl_Koch_(architect),,5/11/12,7/3/98,9999.0,,term1 term2 term3 term4 term5,"Koch, Carl.","{'System': 67, 'Living': 28, 'Process': 24, 'Foot': 18, 'Heart': 12}","{'Life': 118, 'Body Regions': 38, 'Cardiovascular': 19, 'Skeletal': 13, 'Physiology, General': 5}",199.0,"{'building': 38, 'housing': 21, 'house': 18, 'bedroom': 13, 'concrete': 11}"
234,1938.0,,Klotz,Klotz,Clemens,person,http://viaf.org/viaf/18022555,https://en.wikipedia.org/wiki/Clemens_Klotz,,5/31/1886,8/18/69,0.0,0.0,term1 term2 term3 term4 term5,,,,,
233,1912.0,,Klint,Klint,Kaare,person,http://viaf.org/viaf/436149106000068490236,https://en.wikipedia.org/wiki/Kaare_Klint,,12/15/1888,3/23/54,,,term1 term2 term3 term4 term5,,,,,
232,1996.0,,Kitagawara,Kitagawara,Atsushi,person,http://viaf.org/viaf/108332632,https://en.wikipedia.org/wiki/Atsushi_Kitagawara,,1951,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
231,2001.0,,Kipnis,Kipnis,Jeff,person,http://viaf.org/viaf/10000483,https://en.wikipedia.org/wiki/Jeff_Kipnis,,1951,,0.0,0.0,term1 term2 term3 term4 term5,,,,,
230,1968.0,,Kikutake,Kikutake,Kiyonori,person,http://viaf.org/viaf/96133831,https://en.wikipedia.org/wiki/Kiyonori_Kikutake,,4/1/28,12/26/11,0.0,0.0,term1 term2 term3 term4 term5,,,,,
229,1959.0,,Keisler,Kiesler,Frederick John,person,http://viaf.org/viaf/24651477,https://en.wikipedia.org/wiki/Frederick_John_Kiesler,,9/22/1890,12/27/65,9999.0,,term1 term2 term3 term4 term5,"Kiesler, Frederick.","{'Life': 250, 'Back': 243, 'Living': 106, 'Hand': 104, 'Head': 88}","{'Body Regions': 675, 'Life': 406, 'Physiology, General': 84, 'Nervous': 69, 'Special Senses': 61}",1478.0,"{'architecture': 95, 'house': 71, 'space': 40, 'nature': 39, 'building': 36}"
228,1938.0,,Keisler,Kiesler,Frederick John,person,http://viaf.org/viaf/24651477,https://en.wikipedia.org/wiki/Frederick_John_Kiesler,,9/22/1890,12/27/65,9999.0,,term1 term2 term3 term4 term5,"Kiesler, Frederick.","{'Life': 250, 'Back': 243, 'Living': 106, 'Hand': 104, 'Head': 88}","{'Body Regions': 675, 'Life': 406, 'Physiology, General': 84, 'Nervous': 69, 'Special Senses': 61}",1478.0,"{'architecture': 95, 'house': 71, 'space': 40, 'nature': 39, 'building': 36}"
227,1993.0,,Karmi,Karmi,Ram,person,http://viaf.org/viaf/96239445,https://en.wikipedia.org/wiki/Ram_Karmi,,1931,4/11/13,0.0,0.0,term1 term2 term3 term4 term5,,,,,
226,1977.0,,Kallman,Kallman,Gerhard,person,http://viaf.org/viaf/5058157643283538590004,https://en.wikipedia.org/wiki/Gerhard_Kallmann,,2/13/15,6/19/12,0.0,0.0,term1 term2 term3 term4 term5,,,,,
225,1966.0,,KAHN,Kahn,Louis,person,http://viaf.org/viaf/95195639,https://en.wikipedia.org/wiki/Louis_Kahn,,3/5/01,3/17/74,9999.0,,term1 term2 term3 term4 term5,"Kahn, Louis I. 1901-1974","{'Existence': 18, 'Movement': 8, 'Biological': 6, 'Living': 5, 'System': 3}","{'Life': 25, 'Physiology, General': 16, 'Body Regions': 5, 'Special Senses': 1, 'Skeletal': 1}",50.0,"{'nature': 9, 'architecture': 8, 'house': 6, 'building': 4, 'column': 3}"
225,1966.0,,KAHN,Kahn,Louis,person,http://viaf.org/viaf/95195639,https://en.wikipedia.org/wiki/Louis_Kahn,,3/5/01,3/17/74,9999.0,,term1 term2 term3 term4 term5,"Kahn, Louis I., 1901-1974","{'Foot': 10, 'Complex': 6, 'Life': 5, 'System': 3, 'Organization': 3}","{'Life': 14, 'Body Regions': 10, 'Physiology, General': 2, 'Skeletal': 2, 'Special Senses': 2}",31.0,"{'architecture': 7, 'building': 7, 'concrete': 3, 'ceiling': 2, 'museum': 2}"
225,1966.0,,KAHN,Kahn,Louis,person,http://viaf.org/viaf/95195639,https://en.wikipedia.org/wiki/Louis_Kahn,,3/5/01,3/17/74,9999.0,,term1 term2 term3 term4 term5,"Kahn, Louis I., 1901-1974.","{'Existence': 17, 'Life': 16, 'Living': 16, 'Movement': 14, 'Back': 13}","{'Life': 65, 'Body Regions': 34, 'Physiology, General': 26, 'Skeletal': 15, 'Special Senses': 5}",164.0,"{'building': 21, 'architecture': 15, 'nature': 15, 'area': 6, 'house': 5}"
224,1905.0,,Jourdain,Jourdain,Frantz,person,http://viaf.org/viaf/64130335,https://en.wikipedia.org/wiki/Frantz_Jourdain,,10/3/1847,8/22/35,0.0,0.0,term1 term2 term3 term4 term5,,,,,
222,1976.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,"Johnson, Philip, 1906-2005","{'Living': 7, 'Back': 6, 'Movement': 4, 'Hand': 3, 'Life': 3}","{'Life': 14, 'Body Regions': 11, 'Physiology, General': 10, 'Skeletal': 6, 'Cardiovascular': 4}",49.0,"{'architecture': 11, 'brick': 7, 'building': 5, 'area': 3, 'glass': 2}"
222,1976.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,"Johnson, Philip, 1906-2005.","{'Back': 104, 'Movement': 70, 'Foot': 41, 'Hand': 39, 'Living': 34}","{'Body Regions': 219, 'Life': 139, 'Physiology, General': 95, 'Skeletal': 27, 'Special Senses': 17}",545.0,"{'architecture': 135, 'building': 81, 'brick': 21, 'glass': 19, 'complex': 15}"
222,1976.0,,Johnson,Johnson,Philip,person,http://viaf.org/viaf/108419418,https://en.wikipedia.org/wiki/Philip_Johnson,,7/8/06,1/25/05,9999.0,,term1 term2 term3 term4 term5,Philip Johnson and John Burgee.,"{'System': 122, 'Support': 20, 'Complex': 17, 'Foot': 16, 'Circulation': 14}","{'Life': 150, 'Body Regions': 46, 'Skeletal': 20, 'Integumentary': 19, 'Cardiovascular': 15}",267.0,"{'city': 34, 'area': 30, 'building': 23, 'hospital': 9, 'concrete': 8}"
